snowpack,06H,06V,10H,10V,19H,19V,37H,37V,twc,sp,weights
3281,223.85150391520597,259.6486912647024,227.65698559952688,261.69562922432436,231.69603731046908,263.6532044308632,234.68091500183635,265.09459094835034,1.4,109,7
3282,223.27904190978364,260.8491278114352,226.73710243466002,262.1921952762855,231.51376330146113,264.2840284073982,234.24815895840126,265.2630101600044,1.8,109,7
3283,222.20217368089692,261.5447442443057,226.4883775495871,263.2349083525631,231.04698110977841,264.56450288592674,233.82657830212827,265.3564933455542,2.2,109,7
3284,221.09031682572936,262.0873314526532,225.84222867603123,263.836392294646,230.4334807335211,264.7344604383869,233.4239029950566,265.4318611179348,2.6,109,7
3285,219.89547921264142,262.40974182111756,225.0917256687351,264.1866186789936,229.90963573885895,264.87463577632786,233.03687032028628,265.4954822719323,3.0,109,7
3286,218.7012731949691,262.7696138581239,224.18938170964006,264.37428562784544,229.4024353632036,264.9781396328128,232.66370640386776,265.5480127987751,3.4000000000000004,109,7
3287,217.88563826631034,263.4143244321481,223.330798177466,264.4917381742508,228.82095282324096,265.02691877019583,232.30257422352466,265.5892556744254,3.8000000000000003,109,7
3288,216.88788260962724,263.78311334868516,222.39146009439295,264.51741713005174,228.30650783933413,265.0545629021639,231.86547000436903,265.60478559125494,4.2,109,7
3289,215.81235659804224,263.98127315989535,221.4629803034917,264.48747279258833,227.8024832493911,265.04877716083354,231.50699178512286,265.6199302003747,4.6,109,7
3290,214.6238835744009,264.0300814407541,220.56415957683532,264.4165519783289,227.22947681893933,264.9903783816605,231.1630021620061,265.6236361582334,5.0,109,7
3291,207.70837474816463,263.65394207174006,216.6895339434953,263.5993557959743,224.9692701179878,264.44171533419797,229.71756131684782,265.485926646623,6.666666666666667,109,7
3292,202.43094032164979,262.6024555038978,209.89681702338544,262.68714057898825,221.9371584336392,262.67517696238724,228.31568755042932,265.12062773459473,8.333333333333334,109,7
3293,197.04537851177602,260.92704235288693,205.89258007744445,261.28283285870697,219.54834839507868,261.3120787524768,226.912828267896,264.53706472318856,10.0,109,7
3294,192.52047902753748,259.2984239105603,201.4620421601822,259.339243145891,217.14862246901134,259.6792433416143,224.7784562337413,262.99734277482236,11.666666666666668,109,7
3295,187.8273212111705,257.27133173322267,197.82857387943739,257.55123870246086,210.86607188885728,259.24133206720376,223.316994069137,262.05878213799446,13.333333333333334,109,7
3296,183.76720844552116,255.56044102089825,193.91548942163837,255.07844910701357,207.82269427643334,257.0979967260462,221.83208540316411,260.96942608899855,15.0,109,7
3297,179.67574379765597,252.95471864348357,189.89470455899144,252.85834133299699,205.28097582332842,255.65101501663443,220.31082512297908,259.7452934167465,16.666666666666668,109,7
3298,176.21306264735813,251.23840173983933,186.78388732909423,250.81805747245073,202.19308033249476,253.43739130665276,218.80130913529143,258.42645198605675,18.333333333333336,109,7
3299,172.13079654712735,249.09198722230596,183.44057703423607,248.0858175658153,199.40829478751792,250.9803101148975,217.26636672204822,257.0120277908695,20.0,109,7
3300,176.57710947242052,211.90711176093188,178.1611182889414,211.47632744195445,190.09098907968053,221.7373861064755,204.150481886384,235.37847234564197,0.0,110,6
3301,191.89563218863012,226.16573831169728,201.06058736397327,233.8146205926493,213.9139337679761,245.76198515969884,222.25522961248535,253.89193655523147,0.1,110,6
3302,201.86699566733844,235.72004694385745,212.48263340150714,245.16402807484388,223.04340169840611,255.1091770905569,228.53193789151553,260.3682943961168,0.2,110,6
3303,208.2783233076035,242.06703079766947,218.45461146673924,251.33778204788527,226.7350358653558,259.0618773545535,230.05255853675453,262.0269366127496,0.30000000000000004,110,6
3304,212.6791453907558,246.64806977851535,221.74722412893627,254.963233949226,227.89510441272927,260.4585000601201,230.61722358710102,262.74178854999246,0.4,110,6
3305,215.65638415481675,249.93363346177821,223.4166519371386,256.9919490892494,228.53275038926785,261.3592160728942,230.77606015162937,263.0485303478696,0.5,110,6
3306,217.498453066921,252.1316652908621,224.2872199274792,258.23539362585274,228.777544311519,261.85637431069654,230.82590061839161,263.2428610724709,0.6000000000000001,110,6
3307,218.8645450343432,253.92020697280688,224.70318578279137,259.0229005454099,229.10024391667093,262.4373659436592,230.83796346896207,263.40029150735757,0.7000000000000001,110,6
3308,219.74573078630573,255.45081798216037,224.87599658641383,259.56255358052726,228.61020262295054,262.15154595374594,230.9030023592823,263.6073892687479,0.8,110,6
3309,220.35369621247892,256.53628718685593,225.1143987088098,260.1817111370171,228.62190546862394,262.3939402206633,230.758017830659,263.59280742333937,0.9,110,6
3310,220.58869150598935,257.2219613003889,224.83402552597587,260.3765892440266,228.44294442843494,262.4260806090583,230.79930298705017,263.77406444007033,1.0,110,6
3311,220.82784119589857,259.26564477171013,224.18153294895072,261.0812358254034,228.3365755957276,263.17356010918627,231.08334476455593,264.6073455413147,1.4,110,6
3312,220.05594346095648,260.3218781246638,223.22980233603352,261.46857023913697,228.0256591283504,263.74978148433627,230.75383761495223,264.77620690995593,1.8,110,6
3313,218.99875655499218,260.94911889674165,223.18473123128285,262.6695579627944,227.55213789993064,263.99577530404775,230.36839914083382,264.86293233031824,2.2,110,6
3314,217.90758523518045,261.37614024630943,222.56313626337496,263.21523232998845,227.05112604871596,264.1568886633137,229.88938025513303,264.9137049515977,2.6,110,6
3315,216.69406463515597,261.6675843747523,221.8109522835374,263.5195798557344,226.4546443407113,264.25249121019266,229.5052689533005,264.96739907277083,3.0,110,6
3316,215.74222856010135,262.2021384661327,220.9500712710651,263.6789250578525,225.95735698389728,264.3352830411839,229.14081072382425,265.01150433644807,3.4000000000000004,110,6
3317,214.93720710852722,262.784408496765,220.12282299690827,263.7746515800835,225.47669668755995,264.38697442982607,228.79105607475972,265.04538589855184,3.8000000000000003,110,6
3318,213.96350598342866,263.1080926030045,219.23337229495658,263.7866955913033,224.91957122576056,264.38340196408683,228.453588479944,265.0686551294396,4.2,110,6
3319,212.89873747165663,263.26457711971614,218.35501404032536,263.74804932648937,224.43955071151422,264.36822525673284,228.0557396004861,265.06535614015127,4.6,110,6
3320,211.78834327421833,263.3069975497203,217.50793735628636,263.67335020299237,223.9121239063532,264.3057904249449,227.71673287540028,265.0621344214467,5.0,110,6
3321,204.8111444238617,262.5798976589835,213.84912532956304,262.85935274546455,221.8386819998127,263.770282060119,226.36233949794263,264.9157522930535,6.666666666666667,110,6
3322,200.0023145044688,261.78266482903865,207.10329231935225,261.6918263228921,219.6438036188339,262.7578983020725,225.06351504978434,264.55744769534124,8.333333333333334,110,6
3323,195.3421053508238,260.7260758028866,203.42652645402282,260.4976685336802,216.72846315108808,260.65952204562615,223.77580584185046,263.9937325678835,10.0,110,6
3324,190.49758595932252,258.50349228972783,199.12425991243373,258.55933067111226,214.5512285110741,259.10252502910345,222.47459098333692,263.2404037740081,11.666666666666668,110,6
3325,186.43280941138045,257.393597993321,195.77909926478713,256.80980954981084,208.30814331821622,258.50281772633815,220.4082495674942,261.5409625944152,13.333333333333334,110,6
3326,182.062333178099,254.75930200600337,191.9648082644585,254.46040430428445,206.0112572347161,257.1868365992134,219.0404645719939,260.4850821603909,15.0,110,6
3327,178.10856740475677,252.23719360928595,188.03592288160328,252.2515408522432,202.9085666039804,255.23174352321266,217.68802490140754,259.3200456808648,16.666666666666668,110,6
3328,174.66657755239834,250.70486540698823,185.19467009750645,250.16248411339527,200.15269802945895,252.8575641789302,216.3130788427053,258.04659190622846,18.333333333333336,110,6
3329,170.7798071247842,248.3356002057309,181.92639094267733,247.50046489216354,198.03678200097136,251.1405447475576,210.8809968608742,258.1388228093268,20.0,110,6
3330,176.54967525138505,211.922481753112,178.1550450764022,211.46947652583756,190.09098907968053,221.7373861064755,204.150481886384,235.37847234564197,0.0,111,7
3331,191.9015406313058,226.20108924698064,201.05626054169517,233.80969245918206,213.9139337679761,245.76198515969884,222.25522961248535,253.89193655523147,0.1,111,7
3332,201.8776489443051,235.74966463552838,212.47918245906484,245.1600702598577,223.04340169840611,255.1091770905569,228.53193789151553,260.3682943961168,0.2,111,7
3333,208.31752975786668,242.1223664315867,218.45147580539538,251.33417919136215,226.7350358653558,259.0618773545535,230.05255853675453,262.0269366127496,0.30000000000000004,111,7
3334,212.74087671232758,246.72491019179796,221.74440374816191,254.96000299151365,227.89510441272927,260.4585000601201,230.61722358710102,262.74178854999246,0.4,111,7
3335,215.56427453445534,249.8313167875929,223.41456677345604,256.9895502433916,228.53275038926785,261.3592160728942,230.77606015162937,263.0485303478696,0.5,111,7
3336,217.58586890577965,252.23313256313503,224.28599384683326,258.23396589370077,228.777544311519,261.85637431069654,230.82590061839161,263.2428610724709,0.6000000000000001,111,7
3337,218.79694156658806,253.8432856657246,224.7019925346053,259.02151343698387,229.10024391667093,262.4373659436592,230.83796346896207,263.40029150735757,0.7000000000000001,111,7
3338,219.68966946245212,255.38682667668232,224.87519205381506,259.56160010074234,228.61020262295054,262.15154595374594,230.9030023592823,263.6073892687479,0.8,111,7
3339,220.30675653175933,256.48237574981215,225.01378841192258,260.07082764828573,228.62190546862394,262.3939402206633,230.758017830659,263.59280742333937,0.9,111,7
3340,220.5517342479739,257.1790001891593,224.8332600418289,260.3757261015639,228.44294442843494,262.4260806090583,230.79930298705017,263.77406444007033,1.0,111,7
3341,220.8097345609247,259.2437302715028,224.18153294895072,261.0812358254034,228.3365755957276,263.17356010918627,231.08334476455593,264.6073455413147,1.4,111,7
3342,220.05173428287276,260.3157855694257,223.22980233603352,261.46857023913697,228.0256591283504,263.74978148433627,230.75383761495223,264.77620690995593,1.8,111,7
3343,219.00180440375595,260.95136763980605,223.18473123128285,262.6695579627944,227.55213789993064,263.99577530404775,230.36839914083382,264.86293233031824,2.2,111,7
3344,217.91136046961321,261.3798010659156,222.56313626337496,263.21523232998845,227.05112604871596,264.1568886633137,229.88938025513303,264.9137049515977,2.6,111,7
3345,216.69406463515597,261.6675843747523,221.8109522835374,263.5195798557344,226.4546443407113,264.25249121019266,229.5052689533005,264.96739907277083,3.0,111,7
3346,215.74222856010135,262.2021384661327,220.9500712710651,263.6789250578525,225.95735698389728,264.3352830411839,229.14081072382425,265.01150433644807,3.4000000000000004,111,7
3347,214.93720710852722,262.784408496765,220.12282299690827,263.7746515800835,225.47669668755995,264.38697442982607,228.79105607475972,265.04538589855184,3.8000000000000003,111,7
3348,213.96350598342866,263.1080926030045,219.23337229495658,263.7866955913033,224.91957122576056,264.38340196408683,228.453588479944,265.0686551294396,4.2,111,7
3349,212.89873747165663,263.26457711971614,218.35501404032536,263.74804932648937,224.43955071151422,264.36822525673284,228.0557396004861,265.06535614015127,4.6,111,7
3350,211.78834327421833,263.3069975497203,217.50793735628636,263.67335020299237,223.9121239063532,264.3057904249449,227.71673287540028,265.0621344214467,5.0,111,7
3351,204.8111444238617,262.5798976589835,213.84912532956304,262.85935274546455,221.8386819998127,263.770282060119,226.36233949794263,264.9157522930535,6.666666666666667,111,7
3352,200.0023145044688,261.78266482903865,207.10329231935225,261.6918263228921,219.6438036188339,262.7578983020725,225.06351504978434,264.55744769534124,8.333333333333334,111,7
3353,195.3421053508238,260.7260758028866,203.42652645402282,260.4976685336802,216.72846315108808,260.65952204562615,223.77580584185046,263.9937325678835,10.0,111,7
3354,190.49758595932252,258.50349228972783,199.12425991243373,258.55933067111226,214.5512285110741,259.10252502910345,222.47459098333692,263.2404037740081,11.666666666666668,111,7
3355,186.43280941138045,257.393597993321,195.77909926478713,256.80980954981084,208.30814331821622,258.50281772633815,220.4082495674942,261.5409625944152,13.333333333333334,111,7
3356,182.062333178099,254.75930200600337,191.9648082644585,254.46040430428445,206.0112572347161,257.1868365992134,219.0404645719939,260.4850821603909,15.0,111,7
3357,178.10856740475677,252.23719360928595,188.03592288160328,252.2515408522432,202.9085666039804,255.23174352321266,217.68802490140754,259.3200456808648,16.666666666666668,111,7
3358,174.66657755239834,250.70486540698823,185.19467009750645,250.16248411339527,200.15269802945895,252.8575641789302,216.3130788427053,258.04659190622846,18.333333333333336,111,7
3359,170.7798071247842,248.3356002057309,181.92639094267733,247.50046489216354,198.03678200097136,251.1405447475576,210.8809968608742,258.1388228093268,20.0,111,7
3360,177.27425493862356,212.72988461758808,178.24512177825736,211.5740902520269,190.08883419806074,221.73497195228077,204.150481886384,235.37847234564197,0.0,112,15
3361,192.35777861037548,226.70736558896547,201.10379611451333,233.86452314997757,213.9127503643915,245.76067241964336,222.25522961248535,253.89193655523147,0.1,112,15
3362,202.0162893656356,235.89648431004727,212.53002355311693,245.2181264928316,223.04340169840611,255.1091770905569,228.53193789151553,260.3682943961168,0.2,112,15
3363,208.5064813650605,242.3318563632924,218.4971107559464,251.38593133242966,226.7350358653558,259.0618773545535,230.05255853675453,262.0269366127496,0.30000000000000004,112,15
3364,212.8619016578849,246.85916211646997,221.6743490735502,254.88157526045063,227.89510441272927,260.4585000601201,230.61722358710102,262.74178854999246,0.4,112,15
3365,215.62850004553454,249.90251407050053,223.3550533309271,256.92323636668044,228.53275038926785,261.3592160728942,230.77606015162937,263.0485303478696,0.5,112,15
3366,217.61619268756846,252.26670615851168,224.23734990142455,258.1799922937632,228.777544311519,261.85637431069654,230.82590061839161,263.2428610724709,0.6000000000000001,112,15
3367,218.96719525828564,254.03762518285444,224.66305071289165,258.97845499148644,229.10024391667093,262.4373659436592,230.83796346896207,263.40029150735757,0.7000000000000001,112,15
3368,219.66760012876995,255.3620902192491,224.84559472612722,259.5289612683925,228.61020262295054,262.15154595374594,230.9030023592823,263.6073892687479,0.8,112,15
3369,220.27420243699885,256.44607026277356,224.9919558307365,260.0468076938453,228.62190546862394,262.3939402206633,230.758017830659,263.59280742333937,0.9,112,15
3370,220.66794432292812,257.3116547664807,224.81860074020662,260.35970023151197,228.44294442843494,262.4260806090583,230.79930298705017,263.77406444007033,1.0,112,15
3371,220.8914411508785,259.33748556294756,224.1809621709913,261.0805919994245,228.3365755957276,263.17356010918627,231.08334476455593,264.6073455413147,1.4,112,15
3372,220.1291595645007,260.40466298970034,223.22980233603352,261.46857023913697,228.0256591283504,263.74978148433627,230.75383761495223,264.77620690995593,1.8,112,15
3373,218.99616583336356,260.9453782076714,223.18473123128285,262.6695579627944,227.55213789993064,263.99577530404775,230.36839914083382,264.86293233031824,2.2,112,15
3374,217.89863617413295,261.3652007462525,222.56313626337496,263.21523232998845,227.05112604871596,264.1568886633137,229.88938025513303,264.9137049515977,2.6,112,15
3375,216.69406463515597,261.6675843747523,221.8109522835374,263.5195798557344,226.4546443407113,264.25249121019266,229.5052689533005,264.96739907277083,3.0,112,15
3376,215.74222856010135,262.2021384661327,220.9500712710651,263.6789250578525,225.95735698389728,264.3352830411839,229.14081072382425,265.01150433644807,3.4000000000000004,112,15
3377,214.93720710852722,262.784408496765,220.12282299690827,263.7746515800835,225.47669668755995,264.38697442982607,228.79105607475972,265.04538589855184,3.8000000000000003,112,15
3378,213.96350598342866,263.1080926030045,219.23337229495658,263.7866955913033,224.91957122576056,264.38340196408683,228.453588479944,265.0686551294396,4.2,112,15
3379,212.89873747165663,263.26457711971614,218.35501404032536,263.74804932648937,224.43955071151422,264.36822525673284,228.0557396004861,265.06535614015127,4.6,112,15
3380,211.78834327421833,263.3069975497203,217.50793735628636,263.67335020299237,223.9121239063532,264.3057904249449,227.71673287540028,265.0621344214467,5.0,112,15
3381,204.8111444238617,262.5798976589835,213.84912532956304,262.85935274546455,221.8386819998127,263.770282060119,226.36233949794263,264.9157522930535,6.666666666666667,112,15
3382,200.0023145044688,261.78266482903865,207.10329231935225,261.6918263228921,219.6438036188339,262.7578983020725,225.06351504978434,264.55744769534124,8.333333333333334,112,15
3383,195.3421053508238,260.7260758028866,203.42652645402282,260.4976685336802,216.72846315108808,260.65952204562615,223.77580584185046,263.9937325678835,10.0,112,15
3384,190.49758595932252,258.50349228972783,199.12425991243373,258.55933067111226,214.5512285110741,259.10252502910345,222.47459098333692,263.2404037740081,11.666666666666668,112,15
3385,186.43280941138045,257.393597993321,195.77909926478713,256.80980954981084,208.30814331821622,258.50281772633815,220.4082495674942,261.5409625944152,13.333333333333334,112,15
3386,182.062333178099,254.75930200600337,191.9648082644585,254.46040430428445,206.0112572347161,257.1868365992134,219.0404645719939,260.4850821603909,15.0,112,15
3387,178.10856740475677,252.23719360928595,188.03592288160328,252.2515408522432,202.9085666039804,255.23174352321266,217.68802490140754,259.3200456808648,16.666666666666668,112,15
3388,174.66657755239834,250.70486540698823,185.19467009750645,250.16248411339527,200.15269802945895,252.8575641789302,216.3130788427053,258.04659190622846,18.333333333333336,112,15
3389,170.7798071247842,248.3356002057309,181.92639094267733,247.50046489216354,198.03678200097136,251.1405447475576,210.8809968608742,258.1388228093268,20.0,112,15
3390,177.1427068969193,208.76276679037068,182.46786109366874,211.26914320726016,193.41872420865622,218.6593930363051,205.14344702846643,228.80249961813513,0.0,113,2
3391,195.29360224000982,224.14489096901548,207.7623602408057,233.83781062079765,221.24934345205293,245.02683362554532,230.68586991451227,253.6960454878834,0.1,113,2
3392,206.8813053254008,234.21641386788536,220.55408686564581,245.51896411204777,232.36992749166635,255.74676473359773,238.6412247737801,261.41508793947145,0.2,113,2
3393,214.5712795210558,241.1646214405606,227.24239313871055,251.8829119129723,236.49126039132597,259.8643031465229,240.6177242646875,263.4064979265253,0.30000000000000004,113,2
3394,219.88730825715552,246.22204723583093,230.97559838241156,255.68248730485226,238.38685251354175,261.93889500396904,241.89526647453627,264.78604999869344,0.4,113,2
3395,223.40037373528304,249.73914739974163,233.04767628625387,257.9962929732568,239.20090823893574,262.9864315753936,242.39762891124568,265.4208426427664,0.5,113,2
3396,225.94243328565844,252.48037300673147,234.2075773125666,259.4796025562229,239.32426814267473,263.35097233573117,241.84095667628736,265.02008746883394,0.6000000000000001,113,2
3397,227.70528650707283,254.5499017135771,234.72785542599578,260.34907160512654,239.51496323277044,263.79614556898525,242.0674603146576,265.3936434491525,0.7000000000000001,113,2
3398,228.71470174128467,256.1697545225677,235.08756845065966,261.085403475389,239.5856899845081,264.11699044789407,241.8999303206687,265.37079485899017,0.8,113,2
3399,229.5751733683747,257.4744035966314,235.27015636050785,261.6489781752918,239.45436772065986,264.2263784318804,241.8262555434398,265.4404353153433,0.9,113,2
3400,230.15832115211296,258.5148278957255,235.21006968477354,262.13954137591946,239.33851548975878,264.34643468079963,241.74982557744175,265.5081885427329,1.0,113,2
3401,230.8386611583206,261.0672701480273,234.73858503530954,263.16190431682304,239.05820338944395,264.9946500958504,241.9718162884804,266.3043566492994,1.4,113,2
3402,230.30790873056853,262.56250966035486,234.12084315626564,263.9443176405263,238.81658501263266,265.7485370786634,241.63741435560473,266.5210730072547,1.8,113,2
3403,229.3703302930789,263.51059845176286,233.49403306503982,264.8182935741703,238.36602431785556,266.11952127084606,241.23524078534024,266.649394503995,2.2,113,2
3404,228.2295684091842,264.1288760838396,232.99669509574807,265.60538219226333,237.85563735408493,266.37970134880726,240.73364991871935,266.75188156674704,2.6,113,2
3405,226.94775360644553,264.5716280167653,232.1435549521325,266.0468812706928,237.23732700677533,266.56982089463315,240.3209295836427,266.8412162136054,3.0,113,2
3406,225.67130151606966,264.89103600443747,231.26225050561624,266.32338204389725,236.6862469565448,266.7167438770003,239.92250112787337,266.91584992699256,3.4000000000000004,113,2
3407,224.24438774192723,265.0899542846848,230.2530358041433,266.4673768271637,236.13489589297745,266.8159981033,239.53322560334055,266.9756175318828,3.8000000000000003,113,2
